"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"776","Repair and Renovation","WS/MP235/2026-2027/277175-Renovation of ponds and lakes","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Renovation of Pond at Village Boghe wala","01-Apr-2026","800000","09-Apr-2026"
"777","Repair and Renovation","WS/MP235/2026-2027/286145-Renovation of ponds and lakes","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Renuvation of Pond at Village Chak Marhana","16-Jun-2026","700000","19-Jun-2026"
"778","Repair and Renovation","WS/MP235/2026-2027/286146-Renovation of ponds and lakes","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Renuvation of Pond at Village Lehra Bait","16-Jun-2026","700000","19-Jun-2026"
"779","Repair and Renovation","WS/MP235/2026-2027/286147-Renovation of ponds and lakes","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Renuvation of Pond at Village Shiha Pari","16-Jun-2026","700000","19-Jun-2026"
"780","Repair and Renovation","WS/MP235/2026-2027/286152-Renovation of ponds and lakes","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Renuvation of Pond at Village Sadardin Wala","16-Jun-2026","950000","19-Jun-2026"
"781","Repair and Renovation","WS/MP235/2026-2027/288252-Renovation of ponds and lakes","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Renuvation of Pond at Village Mashie Ke","23-Jun-2026","800000","26-Jun-2026"
"782","Repair and Renovation","WS/MP235/2026-2027/290368-Renovation of ponds and lakes","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Renuvation of Pond at Village Basti Raj Singh","30-Jun-2026","800000","02-Jul-2026"
"783","Normal/Others","WS/MP235/2025-2026/267415-Construction of buildings for sports facilities","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Basket Ball Court at Dev Samaj College For Women Ferozepur","10-Feb-2026","1500000","23-Feb-2026"
"784","Normal/Others","WS/MP235/2025-2026/268747-Construction of buildings for sports facilities","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Gym Room and Gym Equipment at Village Markhai","16-Feb-2026","800000","02-Mar-2026"
"785","Normal/Others","WS/MP235/2025-2026/268734-Street lights","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Street Lights at Village Kamale Wala 59","16-Feb-2026","500000","02-Mar-2026"
"786","Normal/Others","WS/MP235/2025-2026/268736-Street lights","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Street Lights at Village Hamad","16-Feb-2026","500000","02-Mar-2026"
"787","Normal/Others","WS/MP235/2025-2026/268740-Street lights","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Street Lights at Village Malhe Wala","16-Feb-2026","200000","02-Mar-2026"
"788","Normal/Others","WS/MP235/2026-2027/286149-Street lights","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Street Lights at Village Alfu Ke","16-Jun-2026","200000","19-Jun-2026"
"789","Normal/Others","WS/MP235/2026-2027/286151-Street lights","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Street Lights at Village Railway Basti","16-Jun-2026","100000","19-Jun-2026"
"790","Normal/Others","WS/MP235/2026-2027/290373-Fitting of Sitting RCC Benches in Public Places","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of RCC Bench at Village Malle Wala","30-Jun-2026","500000","02-Jul-2026"
"791","Normal/Others","WS/MP235/2025-2026/244991-Security gates in streets/public place for safety purpose","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Main gate at Govt. Primary School Kamal Wala","30-Oct-2025","200000","12-Nov-2025"
"792","Normal/Others","WS/MP141/2025-2026/227816-Street lights","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","solar lights at akbarpur village","20-Aug-2025","200000","30-Dec-2025"
"793","Normal/Others","WS/MP140/2025-2026/222802-Construction of buildings for training institutions","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding the construction of a room for players in the stadium.","28-Jul-2025","1100000","10-Sep-2025"
"794","Normal/Others","WS/MP141/2024-2025/135854-Construction of buildings for sports facilities","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","construction of rooms , kitchen and bathroom etc in sports ground for players","16-Aug-2024","3000000","09-Sep-2024"
"795","Normal/Others","WS/MP140/2026-2027/302441-Renovation of ponds and lakes","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For pond fencing, beautification and other works","10-Aug-2026","1500000","25-Aug-2026"
"796","Repair and Renovation","WS/MP843/2025-2026/219625-Renovation of ponds and lakes","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Dr. Ashok Kumar Mittal (2022-28) (2022-2028)","Elected MP","For remodelling and Renovation of Pond","18-Jul-2025","3000000","19-Sep-2025"
"797","Normal/Others","WS/MP140/2026-2027/279443-Installation of multi-gym equipment","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","To purchase gym equipment","25-Jun-2026","300000","01-Sep-2026"
"798","Normal/Others","WS/MP141/2026-2027/267112-Construction of buildings for multi-gym","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","Construction of buildings for multi-gym at lakhan khurd , kapurthala","09-Feb-2026","700000","15-May-2026"
"799","Normal/Others","WS/MP140/2024-2025/126950-Development of public parks","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For Laying Interlocks on paths and boundary wall surrounding park.","13-Mar-2024","300000","24-Oct-2024"
"800","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding the paving road from Vein to Ghazipur with interlocking","29-Jul-2026","800000","NA"
"801","Normal/Others","WS/MP141/2026-2027/270460-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","road for new colony in musa khel","24-Feb-2026","500000","17-Jul-2026"
"802","Normal/Others","WS/MP140/2023-2024/39817-Renovation of ponds and lakes","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding to make solid (pakka) the village ponds. Vill Dalla","23-Oct-2023","1500000","03-Jan-2024"
"803","Normal/Others","WS/MP140/2024-2025/128011-Renovation of ponds and lakes","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For laying sewerage and drainage of dirty water in the village.","14-Mar-2024","1200000","09-Sep-2024"
"804","Normal/Others","WS/MP140/2024-2025/156049-Renovation of ponds and lakes","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For sewage and waste water discharge in Village Dalla.","30-Nov-2024","1500000","03-Jan-2025"
"805","Normal/Others","WS/MP843/2026-2027/284537-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Dr. Ashok Kumar Mittal (2022-28) (2022-2028)","Elected MP","Construction of bylanes interlock tiles and drains from Narinder Singh Chakki to Shri Gurudwara Sahib Length-700 ft approx and Width-22 feet approx","29-May-2026","500000","24-Jul-2026"
"806","Repair and Renovation","WS/MP843/2025-2026/197726-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Dr. Ashok Kumar Mittal (2022-28) (2022-2028)","Elected MP","Completion of Road Construction from Skoda Showroom NH ONE to Panchayat land","08-May-2025","1000000","30-Dec-2025"
"807","Normal/Others","WS/MP141/2026-2027/264711-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","construction of roads","02-Feb-2026","1141579","17-Apr-2026"
"808","Normal/Others","WS/MP141/2026-2027/267113-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","construction of streets and panchyat ghr at nangal lobana kapurthala","09-Feb-2026","1000000","02-Apr-2026"
"809","Normal/Others","WS/MP141/2026-2027/267125-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","construction of roads at pandori arian","09-Feb-2026","800000","02-Apr-2026"
"810","Normal/Others","WS/MP141/2026-2027/267127-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","construction od roads and drains at daudpur block Nadala distt kapurthala","09-Feb-2026","999635","02-Apr-2026"
"811","Normal/Others","WS/MP141/2025-2026/227820-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","roads and drainage at akbarpur village","20-Aug-2025","499974","30-Dec-2025"
"812","Repair and Renovation","WS/MP140/2023-2024/15350-Construction of veterinary hospitals and dispensaries","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding new construction of Ayurvedic Dispensary Sultanpur Lodhi","02-Sep-2023","715000","19-Oct-2023"
"813","Repair and Renovation","WS/MP140/2023-2024/8587-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Paving the village street raw paths by installing interlock.","09-Aug-2023","700000","12-Sep-2023"
"814","Normal/Others","WS/MP140/2023-2024/16852-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Providing and Laying of interlocking tiles (PWD B&R) Xen KPT Div.02","06-Sep-2023","997000","09-Oct-2023"
"815","Normal/Others","WS/MP141/2025-2026/172986-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","streets , drainage etc at ramgrah village","05-Feb-2025","2000000","14-May-2025"
"816","Normal/Others","WS/MP843/2025-2026/180325-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Dr. Ashok Kumar Mittal (2022-28) (2022-2028)","Elected MP","Road Construction from Skoda Showroom (NH-1) to Panchayat land","08-Mar-2025","1000000","10-Nov-2025"
"817","Normal/Others","WS/MP140/2024-2025/162213-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding the installation of interlock on the village road.","16-Jan-2025","500000","11-Mar-2025"
"818","Normal/Others","WS/MP140/2024-2025/164180-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","16-Jan-2025","365800","27-Feb-2025"
"819","Normal/Others","WS/MP140/2024-2025/164181-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","16-Jan-2025","365800","27-Feb-2025"
"820","Normal/Others","WS/MP140/2024-2025/157489-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","09-Dec-2024","365800","13-Mar-2025"
"821","Normal/Others","WS/MP140/2024-2025/158714-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","14-Dec-2024","365800","27-Feb-2025"
"822","Normal/Others","WS/MP140/2025-2026/168870-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","25-Jan-2025","365800","22-Apr-2025"
"823","Normal/Others","WS/MP140/2025-2026/168871-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","25-Jan-2025","253700","03-Apr-2025"
"824","Normal/Others","WS/MP140/2025-2026/168872-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","25-Jan-2025","365800","03-Apr-2025"
"825","Normal/Others","WS/MP140/2025-2026/168874-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","25-Jan-2025","365800","03-Apr-2025"
"826","Normal/Others","WS/MP140/2023-2024/8583-Purchase of hospital equipment","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Mortuary freezer two box","09-Aug-2023","900000","06-Dec-2023"
"827","Normal/Others","WS/MP140/2025-2026/175565-Installing tube-wells and borewells","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For Installing SOLAR WATER PUMP 7.5HP","14-Feb-2025","245000","28-Jan-2026"
"828","Normal/Others","WS/MP140/2023-2024/45872-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker to Village Dadwindi. 2mm stainless sheet AISI 304 Material etc. (SC)","05-Nov-2023","336300","03-Jan-2024"
"829","Normal/Others","WS/MP140/2023-2024/16854-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","5000 LTR Water tank for village Balerkhanpur KPT.","06-Sep-2023","336300","13-Dec-2023"
"830","Normal/Others","WS/MP140/2023-2024/8584-Purchase of ambulances (Four, three and two wheelers)","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Ambulance.","09-Aug-2023","2500000","06-Dec-2023"
"831","Normal/Others","NA-Purchase of hospital equipment","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Purchase of Equipments for Ayurvedic Dispensary Sultanpur Lodhi. (Civil Surgeon Kapurtahla)","03-Mar-2026","208800","NA"
"832","Normal/Others","WS/MP141/2024-2025/151789-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","6 electronic wheel chairs for handicapped persons for District red cross society kapurthala","11-Nov-2024","294000","17-Jan-2025"
