"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"662","Normal/Others","WS/MP840/2025-2026/206151-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of CC road East side of community hall near Datta temple in Panchadevpad","03-Jun-2025","25-Jan-2026","1000000","Sanction"
"663","Normal/Others","WS/MP840/2025-2026/206155-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of CC road South side  of Community hall near Datta temple in panchadevpad","03-Jun-2025","25-Jan-2026","1000000","Sanction"
"664","Normal/Others","WS/MP840/2025-2026/206157-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of CC road West side of community hall near Datta temple in Panchadevpad","03-Jun-2025","25-Jan-2026","1000000","Sanction"
"665","Normal/Others","WS/MP840/2025-2026/206217-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of link road from Sangambanda to Madwar in sangambanda village of makthal mandal","03-Jun-2025","14-Nov-2025","500000","Work Completed"
"666","Normal/Others","WS/MP840/2024-2025/155332-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Laying of CC Roads, Construction of drains at Ward No.2 at Makthal Muncipality","27-Nov-2024","27-Dec-2024","1000000","Work Completed"
"667","Normal/Others","WS/MP840/2025-2026/155333-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Laying of CC Roads, Construction of drains at Ward No.8","27-Nov-2024","11-Apr-2025","1500000","Work Completed"
"668","Normal/Others","WS/MP840/2024-2025/155334-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Laying of CC Roads, Construction of drains at Ward No.13","27-Nov-2024","27-Dec-2024","1000000","Work Completed"
"669","Normal/Others","WS/MP840/2025-2026/273568-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Andhra Pradesh","Kakinada(DISTRICT COLLECTOR KAKINADA_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction RCC Cover slabs on existing drain in Various places","11-Mar-2026","16-Mar-2026","200000","Physical Inspection"
"670","Normal/Others","WS/MP840/2025-2026/206225-Construction of rainwater harvesting structures","Andhra Pradesh","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of Underground drainage from Edigi Hanumanthu house to Telugu balaiah plot in katrevpalle village of Makthal mandal","03-Jun-2025","14-Nov-2025","500000","Work Completed"
"671","Normal/Others","WS/MP840/2026-2027/287266-Construction of rainwater harvesting structures","Andhra Pradesh","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of underground drainage near sripada chaya ashramam in panchadevpad","19-Jun-2026","24-Aug-2026","500000","Sanction"
"672","Normal/Others","WS/MP840/2025-2026/206132-Providing supply pipelines for drinking water","Andhra Pradesh","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Providing Electrification  and sanitation to Datta temple community hall in panchadevpad","03-Jun-2025","06-Nov-2025","1000000","Work Completed"
"673","Normal/Others","WS/MP840/2026-2027/287185-Construction of water tanks","Andhra Pradesh","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of water sump near Datta temple community hall in panchadevpad","19-Jun-2026","24-Aug-2026","1000000","Sanction"
"674","Normal/Others","WS/MP840/2024-2025/159541-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Andhra Pradesh","VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Upgrade infrastructure in Gosha Hospital at Vizianagaram dist","17-Dec-2024","18-Jan-2025","5000000","Physical Inspection"
"675","Normal/Others","WS/MP840/2024-2025/163455-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Andhra Pradesh","EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","The renovation of old Hospital Block and Construction of new Out patient Department block dining hall at community health center at Kovvur","03-Jan-2025","31-Mar-2025","5000000","Vendor Identification"
"676","Trust and Society","WS/MP840/2025-2026/157130-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Andhra Pradesh","NTR(DISTRICT COLLECTOR NTR_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Implementation of Breast Cancer Screening (BCS) tools to provide accessible ,early stage cancer detection.","05-Dec-2024","21-Apr-2025","5000000","Physical Inspection"
"677","Normal/Others","WS/MP840/2025-2026/242710-Purchase of hospital equipment","Andhra Pradesh","EAST KHASI HILLS(Deputy Commissioner, East Khasi Hills District)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Procurement of a Dedicated Cancer Screening and Palliative Care Vehicle","17-Oct-2025","27-Jan-2026","2500000","Work Completed"
"678","Normal/Others","WS/MP840/2025-2026/209282-Development of playground","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Surface leveling of Play Ground in ZP High School at M Nidamanur","16-Jun-2025","07-Nov-2025","500000","Sanction"
"679","Normal/Others","WS/MP840/2026-2027/209287-Development of playground","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of Box Cricket with length 70 and width 40 feets","16-Jun-2025","08-Apr-2026","500000","Sanction"
"680","Normal/Others","WS/MP840/2026-2027/209285-Purchase of sports equipment","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Purchasing of Sports and Games Materials to ZP High school","16-Jun-2025","08-Apr-2026","500000","Work partially Completed"
"681","Normal/Others","WS/MP840/2025-2026/218097-Purchase of books and periodicals for libraries/digitization of library books","Andhra Pradesh","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Fin fun program Digital  courses and Activity books at KGBV","14-Jul-2025","02-Sep-2025","200000","Sanction"
"682","Normal/Others","WS/MP840/2026-2027/278974-Construction of buildings for crèches and anganwadies","Andhra Pradesh","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of UGD from Ushanna goud plot to Narasappa temple and providing gate to school in Katrevpally","24-Apr-2026","08-Jul-2026","200000","Sanction"
"683","Normal/Others","WS/MP840/2025-2026/209284-Construction of toilet blocks","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of Toilet rooms for Boys Girls with running water in Playground","16-Jun-2025","07-Nov-2025","500000","Sanction"
"684","Normal/Others","WS/MP840/2025-2026/244875-Construction of toilet blocks","Andhra Pradesh","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Providing water facilities and Toilets to the Primary School building","30-Oct-2025","19-Nov-2025","500000","Sanction"
"685","Normal/Others","WS/MP840/2026-2027/275367-Construction of rooms and halls in school and colleges","Andhra Pradesh","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of Secondary high school new building class room 1","23-Mar-2026","15-Apr-2026","500000","Sanction"
"686","Normal/Others","WS/MP840/2026-2027/275368-Construction of rooms and halls in school and colleges","Andhra Pradesh","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of secondry high school new building class room 2","23-Mar-2026","15-Apr-2026","500000","Sanction"
"687","Normal/Others","WS/MP840/2026-2027/275369-Construction of rooms and halls in school and colleges","Andhra Pradesh","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Laying Slab to secondary high school new building","23-Mar-2026","15-Apr-2026","500000","Sanction"
"688","Normal/Others","WS/MP840/2026-2027/275370-Construction of rooms and halls in school and colleges","Andhra Pradesh","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of secondary high school right side compound wall","23-Mar-2026","15-Apr-2026","500000","Sanction"
"689","Normal/Others","WS/MP840/2026-2027/275371-Construction of rooms and halls in school and colleges","Andhra Pradesh","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of secondary high school left side compound wall","23-Mar-2026","15-Apr-2026","500000","Sanction"
"690","Normal/Others","WS/MP840/2026-2027/275373-Construction of rooms and halls in school and colleges","Andhra Pradesh","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of secondary high school front side compound wall","23-Mar-2026","15-Apr-2026","500000","Sanction"
"691","Normal/Others","WS/MP840/2026-2027/275380-Construction of rooms and halls in school and colleges","Andhra Pradesh","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of secondary high school back side compound wall","23-Mar-2026","15-Apr-2026","500000","Sanction"
"692","Normal/Others","WS/MP840/2026-2027/275381-Construction of rooms and halls in school and colleges","Andhra Pradesh","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Providing water facilities and Toilets to secondary high school Building","23-Mar-2026","15-Apr-2026","500000","Sanction"
"693","Normal/Others","WS/MP840/2026-2027/275387-Construction of rooms and halls in school and colleges","Andhra Pradesh","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Providing Flooring to the secondary high school building","23-Mar-2026","15-Apr-2026","500000","Sanction"
"694","Normal/Others","WS/MP840/2025-2026/246262-Construction of water tanks","Andhra Pradesh","Sri Sathya Sai(DISTRICT COLLECTOR SRI SATHYA SAI_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of RCC Water tank , Room and other Amenities to public utility building at Neelakantapuram Village of Govindapuram Grampanchayat","05-Nov-2025","23-Dec-2025","2500000","Sanction"
"695","Normal/Others","WS/MP840/2025-2026/244867-Construction of rooms and halls in school and colleges","Andhra Pradesh","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of Primary School new building class room 1","30-Oct-2025","19-Nov-2025","500000","Sanction"
"696","Normal/Others","WS/MP840/2025-2026/244868-Construction of rooms and halls in school and colleges","Andhra Pradesh","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of Primary School new building class room 2","30-Oct-2025","19-Nov-2025","500000","Sanction"
"697","Normal/Others","WS/MP840/2025-2026/244872-Construction of rooms and halls in school and colleges","Andhra Pradesh","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of Primary School Right and Left side Compound walls","30-Oct-2025","19-Nov-2025","500000","Sanction"
"698","Normal/Others","WS/MP840/2025-2026/244873-Construction of rooms and halls in school and colleges","Andhra Pradesh","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of Primary SchoolFront and Back side Compound wall","30-Oct-2025","19-Nov-2025","500000","Sanction"
"699","Normal/Others","WS/MP840/2025-2026/244874-Construction of rooms and halls in school and colleges","Andhra Pradesh","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction Of Primary School Back cmpound wall 2 in Eduluru","30-Oct-2025","19-Nov-2025","500000","Sanction"
"700","Normal/Others","WS/MP840/2025-2026/244876-Construction of rooms and halls in school and colleges","Andhra Pradesh","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Providing Flooring to the Primary School Building","30-Oct-2025","19-Nov-2025","500000","Sanction"
"701","Normal/Others","WS/MP840/2023-2024/87035-Construction of rooms and halls in school and colleges","Andhra Pradesh","Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of a dining hall at GOVERNMENT HIGH SCHOOL","23-Jan-2024","24-Feb-2024","2349768","Physical Inspection"
"702","Normal/Others","WS/MP840/2024-2025/134669-Construction of rooms and halls in school and colleges","Andhra Pradesh","GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of new classrooms ,science laboratories, washrooms and a computer lab","04-Aug-2024","28-Nov-2024","2496408","Physical Inspection"
"703","Normal/Others","WS/MP840/2024-2025/168247-Construction of rooms and halls in school and colleges","Andhra Pradesh","Palnadu(District Collector Palnadu_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of RVSCV S High School building at Chilakaluripeta of Palnadu District","23-Jan-2025","11-Mar-2025","5000000","Work partially Completed"
"704","Normal/Others","WS/MP840/2025-2026/205837-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of compound wall north side of to community hall near Datta temple in panchadevpad","02-Jun-2025","26-Jan-2026","1000000","Sanction"
"705","Normal/Others","WS/MP840/2025-2026/205841-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of compound wall East side of to community hall near Datta temple in panchadevpad","02-Jun-2025","26-Jan-2026","1000000","Sanction"
"706","Normal/Others","WS/MP840/2024-2025/105499-Construction of public libraries and reading rooms","Andhra Pradesh","EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of Reference Section(Or Reading room) at  branch library, Kovvuru.","15-Feb-2024","27-Jul-2024","6500000","Work Completed"
"707","Normal/Others","WS/MP840/2026-2027/287166-Construction of community centers and community halls","Andhra Pradesh","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Providing lifts, ACs and other amenities to Community hall near Datta Temple in panchadevpad","19-Jun-2026","24-Aug-2026","5000000","Sanction"
"708","Normal/Others","WS/MP840/2026-2027/287169-Construction of community centers and community halls","Andhra Pradesh","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of Compound wall west side near datta temple community hall in panchadevpad","19-Jun-2026","24-Aug-2026","1000000","Sanction"
"709","Normal/Others","WS/MP840/2026-2027/287171-Construction of community centers and community halls","Andhra Pradesh","Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA)","Shri V. Vijayendra Prasad (2022-28) (2022-2028)","Nominated MP","Construction of compound wall south side near Datta temple community hall in panchadevpad","19-Jun-2026","24-Aug-2026","1000000","Sanction"
