"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"861","Normal/Others","WS/MP096/2025-2026/219370-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Chemmala pump house road or pathway Ward No 17 Pulamanthole Panchayat","17-Jul-2025","500000","14-Jan-2026"
"862","Normal/Others","WS/MP096/2025-2026/219371-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Chakkambalam - Kizhisheri road or pathway Ward No 08 Pulamanthole Panchayat","17-Jul-2025","500000","14-Jan-2026"
"863","Normal/Others","WS/MP096/2025-2026/219372-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Kolliyath Anganvadi road or pathway Ward No 17 Pulamanthole Panchayat","17-Jul-2025","500000","14-Jan-2026"
"864","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri P. P. Suneer (2024-30) (2024-2030)","Elected MP","CONSTRUCTION OF KAKKERI SC NAGAR  CONCRETE ROAD OF WARD-13 OF OTHUKKUNGAL GRAMA PANCHAYAT","05-Nov-2025","1000000","NA"
"865","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri P. P. Suneer (2024-30) (2024-2030)","Elected MP","Road Construction- ward-24 NH Colony-Ambalppadi-Kaduncheeri Road","05-Nov-2025","1000000","NA"
"866","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Jose K. Mani (2024-30) (2024-2030)","Elected MP","Completion of Pottadi ST Unnathi Road Cat ST","29-Oct-2025","400000","NA"
"867","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Jose K. Mani (2024-30) (2024-2030)","Elected MP","Completion of Karimba ST Unnathi Road Cat ST","29-Oct-2025","400000","NA"
"868","Normal/Others","WS/MP100/2025-2026/158027-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Jose K. Mani (2024-30) (2024-2030)","Elected MP","Construction of  Ambittampotti – Mahilasamajam Puzha Road","11-Dec-2024","500000","15-Jan-2026"
"869","Normal/Others","WS/MP096/2024-2025/145346-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Parammalkandi – Thekke Chalil road/pathway, Ward No. 08, Kondotty Municipality","04-Oct-2024","248336","18-Mar-2025"
"870","Normal/Others","WS/MP096/2024-2025/145351-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Ummerkoya - Muhammed haji road /pathway 2nd reach, ward No. 03, Kalikavu Panchayat","04-Oct-2024","472899","12-Dec-2024"
"871","Normal/Others","WS/MP096/2024-2025/145352-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Paattakarambu ST Colony road /pathway, ward No. 07, Amarambalam Panchayat (ST)","04-Oct-2024","482509","12-Dec-2024"
"872","Normal/Others","WS/MP096/2024-2025/145353-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Madrasa Anangot chola road/pathway, Ward No. 12, Pulamanthole Panchayat","04-Oct-2024","491654","28-Mar-2025"
"873","Normal/Others","WS/MP096/2024-2025/145592-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Illathparamb road/pathway, Othukku ngal Panchayat","05-Oct-2024","445816","12-Dec-2024"
"874","Normal/Others","WS/MP096/2024-2025/145593-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Kalathingalpadi Anganvadi road /pathway, Ward No. 05, Anakayam Panachayat","05-Oct-2024","275899","12-Dec-2024"
"875","Normal/Others","WS/MP096/2024-2025/145594-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Thamiyedathil – Kalladiyil road/pathway, Ward No. 23, Anakayam Panchayat","05-Oct-2024","398750","12-Dec-2024"
"876","Normal/Others","WS/MP096/2024-2025/145596-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Puthuparamb sub center road/pathway, Ward No. 03, Edarikode Panchayat","05-Oct-2024","381886","28-Jan-2025"
"877","Normal/Others","WS/MP096/2024-2025/145597-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of PTMH road/pathway, Ward No. 16, Cheriyamundam Panchayat","05-Oct-2024","281103","28-Nov-2024"
"878","Normal/Others","WS/MP096/2025-2026/145598-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Chuttuvattam West Road/pathway, Ward No. 22, Angadipuram Panchayat","05-Oct-2024","430334","25-Apr-2025"
"879","Normal/Others","WS/MP096/2024-2025/145600-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Karinthar – TP Colony road/pathway, Ward No. 13, Karulai Panchayat","05-Oct-2024","366609","12-Dec-2024"
"880","Normal/Others","WS/MP096/2025-2026/145601-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Kakkad – Pottippara road/pathway, Ward no. 15, Pulamanthole Panchayat","05-Oct-2024","291576","26-Sep-2025"
"881","Normal/Others","WS/MP18329/2025-2026/160823-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Constructi on of new road: Nedungad - Koonampa ra road: Panakkad - Thekkethodu road. (Pukkoya Thangal Road)","22-Dec-2024","725857","16-Jan-2026"
"882","Normal/Others","WS/MP096/2025-2026/156139-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Choonoor Mundathadam - Maravattom road or pathway, Ward No.11, Ponmala Panchayat","30-Nov-2024","368228","16-Jan-2026"
"883","Normal/Others","WS/MP096/2024-2025/132559-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Pullattukulambil SC Colony Road/pathway, Ward No. 10 Kuttipuram Panchayat","15-Jun-2024","431178","28-Nov-2024"
"884","Normal/Others","WS/MP096/2025-2026/237553-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Muppini  Nanipadi road or pathway, Ward no.14, Edakkara Panchayat","25-Sep-2025","500000","14-Jan-2026"
"885","Normal/Others","WS/MP096/2025-2026/237554-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Valoringal Anganvadi road or pathway, Ward no.08, Thiruvali Panchayat","25-Sep-2025","250000","09-Feb-2026"
"886","Normal/Others","WS/MP096/2024-2025/145349-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Munderi - Thorappa melethilmukku road/pathway, Ward No.02, Pothukkal Panchayat","04-Oct-2024","412752","28-Nov-2024"
"887","Normal/Others","WS/MP096/2024-2025/145608-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Pattakarimb ST Colony road /pathway, ward no.07, Amarambalam Panchayat (ST)","05-Oct-2024","1799264","12-Dec-2024"
