"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"1063","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Hostel room at shree karisiddeshwara swamy matt, Tumkur district, Tiptur Talluk, Honnavalli hobali, Honnavalli village","04-Jul-2025","500000","NA"
"1064","Trust and Society","WS/MP086/2025-2026/213179-Construction of rooms and halls in school and colleges","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of shivayogishwara hostel at turuvekere town, Turuvekere talluk, Tumkur district work to be executed through Nirmiti Kendra","28-Jun-2025","2500000","05-Mar-2026"
"1065","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of New School Room at Swami Shri Vivekananda Vidhyamandir (Shishu Vihara and Higher Primary School), Ward No.16, Madhugiri, Madhugiri Taluk, Tumkur District, Karnataka","24-Jun-2026","1000000","NA"
"1066","Normal/Others","NA-Construction of toilet blocks","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of toilet at Tumkur district, Tiptur talluk, nonavinakere hobali, nellikere grama panchayath, muguthihalli hosuru village government high school","28-Oct-2025","200000","NA"
"1067","Normal/Others","WS/MP084/2025-2026/193058-Construction of additional rooms and halls in the existing public and community building","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of building at Sri Madava vidya Mandira, Higher Primary School, Bhavani Nagar, Sira, Sira Taluk, Tumakuru District, Karnataka.","21-Apr-2025","1000000","04-Jan-2026"
"1068","Trust and Society","NA-Construction of buildings for community cultural activities","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Smt. Nirmala Sitharaman (2022-28) (2022-2028)","Elected MP","Construction of Rest House and Kitchen","26-Sep-2025","1500000","NA"
"1069","Trust and Society","NA-Construction of community centers and community halls","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Lahar Singh Siroya (2022-28) (2022-2028)","Elected MP","Construction of community building in the premises of Someshwara and veeranagamma temple","13-Dec-2025","1500000","NA"
"1070","Normal/Others","WS/MP084/2025-2026/145828-Construction of community centers and community halls","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Community Hall at Brammasandra Village, Kallambella Hobli, Sira Taluk, Tumkur District.","07-Oct-2024","1000000","17-Apr-2025"
"1071","Normal/Others","WS/MP838/2026-2027/216582-Purchase of smart boards, visual display units and projectors","Karnataka","UDUPI(DEPUTY COMMISSIONER UDUPI_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Smart Class Unit (1 Nos) To Govt high School holebagilu","09-Jul-2025","190500","29-Jun-2026"
"1072","Normal/Others","NA-Purchase of smart boards, visual display units and projectors","Karnataka","UDUPI(DEPUTY COMMISSIONER UDUPI_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Smart Class Unit (1 Nos) To Govt. High School Anegudde","09-Jul-2025","190500","NA"
"1073","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","UDUPI(DEPUTY COMMISSIONER UDUPI_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","To undertake the construction work of a new building for the Government Composite High School (Primary Section) located in Moodugiliyaru village, Brahmavar zone, Udupi taluk of Udupi district","25-Nov-2025","1000000","NA"
"1074","Normal/Others","WS/MP092/2026-2027/275432-Construction of rooms and halls in school and colleges","Karnataka","UDUPI(DEPUTY COMMISSIONER UDUPI_IDA)","Smt. Nirmala Sitharaman (2022-28) (2022-2028)","Elected MP","Construction of Classroom at Govt Higher Primary School, Heroor, Udupi","23-Mar-2026","1000000","05-Aug-2026"
"1075","Normal/Others","WS/MP092/2026-2027/275433-Construction of rooms and halls in school and colleges","Karnataka","UDUPI(DEPUTY COMMISSIONER UDUPI_IDA)","Smt. Nirmala Sitharaman (2022-28) (2022-2028)","Elected MP","Construction of Classrooms at Belmannu PU College, Karkala, Udupi","23-Mar-2026","2000000","05-Aug-2026"
"1076","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","UDUPI(DEPUTY COMMISSIONER UDUPI_IDA)","Smt. Nirmala Sitharaman (2022-28) (2022-2028)","Elected MP","Construction of Rest Room at Govt PU College, Brahmavara, Udupi","23-Mar-2026","1000000","NA"
"1077","Normal/Others","WS/MP838/2026-2027/242203-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","UDUPI(DEPUTY COMMISSIONER UDUPI_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","To carry out the construction work of a concrete drain along the road leading to Shri Chamundeshwari Temple, located within the jurisdiction of Yadtadi Gram Panchayat, Brahmavar Taluk, Udupi District","16-Oct-2025","500000","21-May-2026"
"1078","Normal/Others","WS/MP838/2026-2027/242204-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","UDUPI(DEPUTY COMMISSIONER UDUPI_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","To carry out the construction work of a concrete drain along the road leading to Yadtadi Kambalagadde, located within the jurisdiction of Yadtadi Gram Panchayat, Brahmavar Taluk, Udupi District.","16-Oct-2025","500000","21-May-2026"
"1079","Normal/Others","NA-Development of public parks","Karnataka","UDUPI(DEPUTY COMMISSIONER UDUPI_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","To carry out the development works of Kota Dr. Shivarama Karanth Theme Park located within the jurisdiction of Kota Gram Panchayat, Brahmavara Taluk,Udupi District","30-Dec-2025","499000","NA"
"1080","Normal/Others","WS/MP086/2026-2027/220621-Construction of culverts and bridges","Karnataka","UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of bridge at Uttara Kannada district, honnavara Talluk, Hodke Village","21-Jul-2025","500000","14-Jul-2026"
"1081","Normal/Others","NA-Setting up of community effluent treatment plants","Karnataka","UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Building for the Sewage Treatment Plant (STP).","13-Sep-2023","500000","NA"
"1082","Normal/Others","NA-Construction of community centers and community halls","Karnataka","UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of Karuna Womens traning centre at uttar kannada district, Karwar Talluk","08-Oct-2025","500000","NA"
"1083","Normal/Others","NA-Construction of buildings for community cultural activities","Karnataka","MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of a Cultural Hall","08-May-2025","500000","NA"
"1084","Normal/Others","NA-Construction of buildings for community cultural activities","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","To construct Dr. B.R. Ambedkar Bhavana at Seethur Village , N.R Pura Tqn","28-Feb-2025","2500000","NA"
"1085","Normal/Others","NA-Construction of bus-sheds or bus-stops","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Construction of Bus stop at Maranakudige of Menase village & panchayath.","04-Sep-2023","500000","NA"
"1086","Normal/Others","WS/MP833/2025-2026/16152-Construction of rooms and halls in school and colleges","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","For construction of Compound wall at Govt first grade college, Kalasa village Panchayath.","04-Sep-2023","1000000","29-Aug-2025"
"1087","Normal/Others","WS/MP833/2024-2025/16187-Construction of rooms and halls in school and colleges","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","For construction of Compound wall at Govt PUcollege Mutthinakoppa","04-Sep-2023","1000000","01-Aug-2024"
"1088","Repair and Renovation","WS/MP833/2024-2025/16120-Construction of rooms and halls in school and colleges","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","For the development work at lower Primary Govt. school Ambedkar Nagara.","04-Sep-2023","250000","01-Aug-2024"
"1089","Normal/Others","NA-Construction of buildings for community cultural activities","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Construction of Shadimahal at Garje village Garje village & Panchayath","04-Sep-2023","1000000","NA"
"1090","Normal/Others","NA-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","To construct a public community hall of Raghavendra Badavane N R Pura Town","28-Feb-2025","2500000","NA"
"1091","Normal/Others","WS/MP833/2026-2027/74895-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Kadur/ SCP/ N.G Koppalu village of Dodda Pattanagere Village Panchayath","04-Jan-2024","1000000","15-May-2026"
"1092","Normal/Others","NA-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Kadur /Category SCP/ Donnekorana halli of Pura village Panchayath continued work Kadur Taluk","04-Jan-2024","1000000","NA"
"1093","Normal/Others","NA-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Kadur/ General/ hoehfhal, lfviUage of Hoehiha+llviUage- panchayath","04-Jan-2024","500000","NA"
"1094","Normal/Others","NA-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Kadur/General/ Maravanji village, Hochihalli village panchayath","04-Jan-2024","500000","NA"
"1095","Normal/Others","WS/MP084/2024-2025/24465-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Godown for Farmers by  P.A.C.S.Bank, Hariharapura, Koppa Taluk, Chikkamagalur District.","22-Sep-2023","500000","03-Jan-2025"
"1096","Normal/Others","NA-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Public community hall At Kunkanadu. Kunkanadu village & Panchayath.","04-Sep-2023","2000000","NA"
"1097","Normal/Others","WS/MP833/2025-2026/16089-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Public community hall at Mathigatta Village of Mathigatta village & panchayath.","04-Sep-2023","2000000","16-Feb-2026"
"1098","Normal/Others","NA-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Public community hall at  Lakshmipura Bisilehalli Village & Panchayath.(SCP)","04-Sep-2023","2000000","NA"
"1099","Normal/Others","NA-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","NA","28-Feb-2025","3000000","NA"
"1100","Normal/Others","NA-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","NA","28-Feb-2025","1000000","NA"
"1101","Normal/Others","NA-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","NA","28-Feb-2025","1000000","NA"
"1102","Normal/Others","NA-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Construction of  Community Hall at Begur Village Thandya Village Panchayath   Tarikere Tq","28-Feb-2025","1000000","NA"
"1103","Normal/Others","NA-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Construction of  Community Hall at Sri Ranganathaswamy Hill  Udeve  Village Panchayath   Tarikere Tq","28-Feb-2025","500000","NA"
"1104","Normal/Others","NA-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","","28-Feb-2025","1000000","NA"
"1105","Normal/Others","NA-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Construction of Community Hall at Abbinaholalu  Village of Gowrapura  Village Panchayath   Kadur Tq","28-Feb-2025","500000","NA"
"1106","Normal/Others","NA-Construction of toilet blocks","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Construction of Girls Toilet at Primary school of Machagondanahalli Village of Sattihalli Village Panchayath Chikkamagaluru Tq","28-Feb-2025","2800000","NA"
"1107","Normal/Others","NA-Construction of toilet blocks","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","To build toilet at Govt First Grade College  of Menasur at N.R. Pura Tq","28-Feb-2025","1500000","NA"
"1108","Repair and Renovation","WS/MP18421/2026-2027/225730-Construction of rooms and halls in school and colleges","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Ajay Makan (2024-30) (2024-2030)","Elected MP","Construction of Rooms and Provide Basic Infrastructure to Government Higher Primary School","07-Aug-2025","5000000","15-May-2026"
"1109","Normal/Others","WS/MP18421/2026-2027/225847-Construction of rooms and halls in school and colleges","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Ajay Makan (2024-30) (2024-2030)","Elected MP","Construction of New Urdu Higher Primary School Building","14-Nov-2025","2500000","01-Sep-2026"
"1110","Normal/Others","WS/MP18421/2026-2027/225848-Construction of rooms and halls in school and colleges","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Ajay Makan (2024-30) (2024-2030)","Elected MP","Construction of New Urdu Higher Primary School Building","14-Nov-2025","2500000","01-Sep-2026"
"1111","Normal/Others","WS/MP18421/2026-2027/225855-Construction of rooms and halls in school and colleges","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Ajay Makan (2024-30) (2024-2030)","Elected MP","Construction of New Girls Higher Primary School Building","14-Nov-2025","2500000","01-Sep-2026"
"1112","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","To build A  Hall at Davana Primary School   of Kanoor village Panchayath limit  of N R Pura Tq","28-Feb-2025","1000000","NA"
"1113","Repair and Renovation","WS/MP18421/2026-2027/223550-Construction of rooms and halls in school and colleges","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Ajay Makan (2024-30) (2024-2030)","Elected MP","Construction of rooms and provide basic infrastructure to Government Higher Primary School.","01-Aug-2025","5000000","01-Sep-2026"
