"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"1374","Normal/Others","WS/MP041/2025-2026/270926-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of P.C.C. Road from the house of rachna kumari towards the house of verma ji in ward-56 jakariyapur under patna municipal corporation.","25-Feb-2026","1450500","28-Mar-2026"
"1375","Normal/Others","WS/MP041/2025-2026/270927-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of P.C.C. Road from the house of chandrabhan ji towards the shiv kirana ji in ward-56 jakariyapur under patna municipal corporation.","25-Feb-2026","1057600","28-Mar-2026"
"1376","Normal/Others","WS/MP044/2025-2026/254791-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Akhilesh Prasad Singh (2024-30) (2024-2030)","Elected MP","Construction of PCC road and underground drain from Seema Singhs house to the Inspectors house in Janta Vihar Colony of Ramnagari NTPC Ward No 2 under Digha Assembly Constituency NTPCAPPART TPC APPARTMENT","19-Dec-2025","1430069","28-Jan-2026"
"1377","Normal/Others","WS/MP044/2025-2026/254792-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Akhilesh Prasad Singh (2024-30) (2024-2030)","Elected MP","Construction work of PCC road and underground drain from Pratima Devi house to Dr Anuj Kumars house via Vinod Singhs house in Janta Vihar Colony of Ramnagari NTPC Ward No 2 under Digha Assembly Constituency NTPC APARTMENT","19-Dec-2025","1429750","28-Jan-2026"
"1378","Normal/Others","WS/MP044/2025-2026/254793-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Akhilesh Prasad Singh (2024-30) (2024-2030)","Elected MP","Construction of PCC road and underground drain from Arun Kumar house to Nityanand Bhangs house in Road No 06 under Vijay Nagar Ward No 02 under Danapur Assembly Constituency NEAL PATEL CHOS","19-Dec-2025","1265000","28-Jan-2026"
"1379","Normal/Others","WS/MP044/2025-2026/254794-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Akhilesh Prasad Singh (2024-30) (2024-2030)","Elected MP","Construction of PCC road and underground drain from Upendra Bila to Shyam Bihari Singh house in Road No 06 under Vijay Nagar, Ward No 02 under Danapur Assembly Constituency","19-Dec-2025","1382000","28-Jan-2026"
"1380","Normal/Others","WS/MP18332/2025-2026/237205-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC WORK- PATNA RURAL, PANCHHYAT EAST BHEDHANA, BARH, VILL SOIMA ME NAYA RWD ROAD SE PACHIM TOLA CHANDAN YADAV KE GHAR TAK PCC ROAD","24-Sep-2025","989000","27-Sep-2025"
"1381","Normal/Others","WS/MP18300/2025-2026/238761-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction of PCC road and underground drain","28-Sep-2025","1094700","06-Oct-2025"
"1382","Normal/Others","WS/MP18300/2025-2026/238762-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction of PCC road and underground drain","28-Sep-2025","1097600","06-Oct-2025"
"1383","Normal/Others","WS/MP18300/2025-2026/238763-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction of PCC road and underground drain","28-Sep-2025","991400","06-Oct-2025"
"1384","Normal/Others","WS/MP053/2025-2026/196422-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the house of Ram jee towards gas godownin Lakshminagar","03-May-2025","1283915","19-May-2025"
"1385","Normal/Others","WS/MP053/2025-2026/196423-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the house of PN singh towards SDM Road in lakshminagar","03-May-2025","1285029","19-May-2025"
"1386","Normal/Others","WS/MP053/2025-2026/196424-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the house of Rajnish kumar to the house of Manoj Kumar","03-May-2025","1480179","19-May-2025"
"1387","Normal/Others","WS/MP053/2025-2026/196425-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the boundary of Awadh singh to the house of Ravishankar Kumar in ward no.1 village -Chainpur","03-May-2025","1480440","19-May-2025"
"1388","Normal/Others","WS/MP053/2025-2026/196426-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the cement factory to towards the house of Nirmala Devi.","03-May-2025","1385841","19-May-2025"
"1389","Normal/Others","WS/MP053/2025-2026/196445-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the farm house of Vijay Sarpanch jee to the boundary of Bishop School","03-May-2025","1480080","19-May-2025"
"1390","Normal/Others","WS/MP053/2025-2026/196446-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the plot of Brajesh kumar to the house of biren singh in ward no. 01","03-May-2025","1336700","19-May-2025"
"1391","Normal/Others","WS/MP053/2025-2026/196447-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from primary school to the boundary wall of sudama singh in ward no.14 Rampur","03-May-2025","1277400","19-May-2025"
"1392","Normal/Others","WS/MP053/2025-2026/196448-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the house of munna jee to the house of Dinkar jee in ward no.14 Rampur","03-May-2025","1475100","19-May-2025"
"1393","Normal/Others","WS/MP053/2025-2026/196449-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the plot of Ram Babu Singh to the boundary wall of Isranandan Singh in ward no.14 Rampur","03-May-2025","1479600","19-May-2025"
"1394","Normal/Others","WS/MP053/2025-2026/196452-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC Road from the  Shahpur Main Road towards the house of Sunder Paswan in jaganpura","03-May-2025","997200","10-Jun-2025"
"1395","Normal/Others","WS/MP053/2025-2026/196453-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the house of Shambhu Singh towards Sita Nawal Path","03-May-2025","1492700","10-Jun-2025"
"1396","Normal/Others","WS/MP053/2025-2026/196454-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the house of Sanjeev jee to the plot of Bulkan Shah","03-May-2025","1491500","10-Jun-2025"
"1397","Normal/Others","WS/MP053/2025-2026/196455-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the plot of Ramprakash singh to the house of Prabhat Kumar","03-May-2025","1492700","10-Jun-2025"
"1398","Normal/Others","WS/MP053/2025-2026/196456-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the plot of lalan prasad towards the plot of Kush singh","03-May-2025","1492600","10-Jun-2025"
"1399","Normal/Others","WS/MP053/2025-2026/196459-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the house of rajesh kumar to the house of Kishor Sharma in Aashirvaad colony","03-May-2025","1492400","10-Jun-2025"
"1400","Normal/Others","WS/MP053/2025-2026/196460-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the house of Shivkumar jee to the boundary of Anuj Thakur","03-May-2025","1492200","10-Jun-2025"
"1401","Normal/Others","WS/MP001/2025-2026/195853-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","1R.E.O Road to Bhola Mahto House ,Arjun mahto house. Block Pandarak Panchyatd Dervebhadaur, Village Hariharpur,, District Patna","01-May-2025","1483339","19-May-2025"
"1402","Normal/Others","WS/MP001/2025-2026/195854-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","2Bhagirath house to Krishna Ram House. .BlockPandarakPanchyatd Dervebhadaur, Village Janpur, District Patna","01-May-2025","1484129","22-May-2025"
"1403","Normal/Others","WS/MP001/2025-2026/195855-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","Raja Jee House Ram Sharma jee houseBlockPandarakPanchyatdKhushalchak, Village Basavanchak ,District Patna","01-May-2025","1484483","19-May-2025"
"1404","Normal/Others","WS/MP001/2025-2026/196235-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","Mhato Tola House to Virendra Singh Agriculture  Land. Block Pandarak, PanchayatKondi, Village Manipur, District Patna","04-May-2025","592636","19-Jun-2025"
"1405","Normal/Others","WS/MP18300/2025-2026/204273-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction work of PCC road and underground drain","28-May-2025","1493900","08-Jul-2025"
"1406","Normal/Others","WS/MP18300/2025-2026/198603-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","CONSTRUCTION OF PCC ROAD AND UNDERGROUND DRAIN","11-May-2025","1194042","17-Jun-2025"
"1407","Normal/Others","WS/MP053/2025-2026/200098-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC Road from the plot of Manoj Singh to the Chhath Ghat in Chainpur Village","16-May-2025","1366904","10-Jun-2025"
"1408","Normal/Others","WS/MP18300/2025-2026/200899-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction work of PCC road and underground drain","19-May-2025","1341150","17-Jun-2025"
"1409","Normal/Others","WS/MP18300/2025-2026/200900-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction work of PCC road and underground drain","19-May-2025","1344200","17-Jun-2025"
"1410","Normal/Others","WS/MP18300/2025-2026/200902-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction work of PCC road and underground drain","19-May-2025","1194151","08-Jul-2025"
"1411","Normal/Others","WS/MP18300/2025-2026/200903-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction work of PCC road and underground drain","19-May-2025","1002900","08-Jul-2025"
"1412","Normal/Others","WS/MP18300/2025-2026/200904-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction work of PCC road and underground drain","19-May-2025","1083650","08-Jul-2025"
"1413","Normal/Others","WS/MP18300/2026-2027/294043-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","10-Jul-2026","1490000","27-Aug-2026"
